title,location,work_type,pay_period,avg_max_salary,avg_min_salary
Project Surveyor,"Mitchellville, MD",FULL_TIME,HOURLY,87360.0,62400.0
Property Accountant,New York City Metropolitan Area,FULL_TIME,YEARLY,85000.0,75000.0
Property Assistant,"The Woodlands, TX",PART_TIME,HOURLY,41600.0,31200.0
"Property Field Claims Adjuster (Fox Valley/Green Bay, WI)","Green Bay, WI",FULL_TIME,YEARLY,83800.0,52300.0
Property Maintenance Technician,"Elyria, OH",FULL_TIME,HOURLY,62400.0,41600.0
Property Manager,"Lansing, IL",FULL_TIME,YEARLY,51000.0,49000.0
Property Manager II (Monterey Pines),"Richmond, CA",FULL_TIME,YEARLY,62000.0,55000.0
Proposal Architect,"Falls Church, VA",FULL_TIME,YEARLY,120825.9,74814.67
Proposal Coordinator,"Middletown, IA",FULL_TIME,YEARLY,107280.0,71520.0
Proposal Coordinator / Business Analyst,United States,FULL_TIME,YEARLY,60000.0,50000.0
Prosecuting Attorney,"Los Angeles, CA",FULL_TIME,MONTHLY,179448.0,139728.0
Protocol Support Specialist,"Colorado Springs, CO",FULL_TIME,YEARLY,90000.0,75000.0
Provider Relations Specialist,United States,CONTRACT,HOURLY,62400.0,52000.0
Psychiatrist,"Provo, UT",FULL_TIME,YEARLY,265000.0,255000.0
Psychiatrist,"Swarthmore, PA",FULL_TIME,HOURLY,520000.0,416000.0
"Psychiatrist 2, Children and Youth, Rockland Children's Psychiatric Center, Orange BOCES, P24396","Goshen, NY",FULL_TIME,YEARLY,269333.0,269333.0
"Psychiatrist, Principal Investigtor","Miami, FL",FULL_TIME,YEARLY,285000.0,285000.0
Psychologist - Level II,New York City Metropolitan Area,FULL_TIME,YEARLY,96006.0,96006.0
Public Affairs Specialist,"Fort Meade, MD",FULL_TIME,YEARLY,166000.0,73100.0
Public Areas Attendant ,"Renton, WA",FULL_TIME,HOURLY,51376.0,39520.0
Public Art Manager,"Newberg, OR",PART_TIME,HOURLY,56160.0,52000.0
Public Figure Protection / Executive Protection Team Lead,"Los Angeles, CA",FULL_TIME,YEARLY,85000.0,65000.0
Public Figure Protection / Executive Protection Team Lead ,"San Jose, CA",FULL_TIME,YEARLY,130000.0,100000.0
Public Figure Protection / Executive Protection Team Leader ,"Malibu, CA",FULL_TIME,YEARLY,85000.0,65000.0
Public Health Program Manager,"Rockville, MD",FULL_TIME,YEARLY,180000.0,170000.0
Public Information Officer (Spanish Speaking),"Sacramento, CA",FULL_TIME,MONTHLY,85392.0,66216.0
Public Relations Account Director,"New York, NY",FULL_TIME,YEARLY,100000.0,80000.0
Public Relations Account Director: Emerging Technology & Consumer Finance,"New York, NY",FULL_TIME,YEARLY,130000.0,110000.0
"Public Relations Account Director: Fashion, Beauty, Lifestyle","New York, NY",FULL_TIME,YEARLY,130000.0,110000.0
Public Relations Intern (Winter),United States,INTERNSHIP,HOURLY,41600.0,41600.0
Public Safety Dispatcher,"Madera, CA",FULL_TIME,YEARLY,57360.0,44946.0
Public Works Associate Engineer,"Torrance, CA",FULL_TIME,HOURLY,135200.0,104000.0
Public Works Maintenance Laborer,"Jamison, PA",FULL_TIME,HOURLY,52000.0,41600.0
Purchasing Operations Manager,"Novi, MI",FULL_TIME,YEARLY,115000.0,100000.0
Purchasing Specialist,"Parsippany, NJ",FULL_TIME,YEARLY,55000.0,50000.0
Python Developer,"McLean, VA",CONTRACT,HOURLY,166400.0,166400.0
QA Documentation Specialist,"Greenwood, SC",CONTRACT,HOURLY,62400.0,62400.0
QA Manager - Remote,"Austin, TX",FULL_TIME,YEARLY,180100.0,97000.0
QLTY & RELIABILITY ENGINEER I,"Fuquay-Varina, NC",FULL_TIME,YEARLY,86280.0,57520.0
Quality Analyst,"Thousand Oaks, CA",FULL_TIME,YEARLY,60000.0,50000.0
"Quality Analyst, Attribution SCI0118","Goodland, KS",FULL_TIME,YEARLY,91000.0,59000.0
"Quality Analyst, Attribution SCI0118","Missouri, United States",FULL_TIME,YEARLY,91000.0,59000.0
Quality Assurance Analyst,"Charlotte, NC",CONTRACT,YEARLY,50.0,50.0
Quality Assurance Analyst,"Portland, Oregon Metropolitan Area",CONTRACT,HOURLY,104000.0,83200.0
Quality Assurance Engineer,"Atlanta, GA",CONTRACT,HOURLY,177403.2,163654.40000000002
Quality Assurance Engineer,"Carson, CA",FULL_TIME,YEARLY,140000.0,110000.0
"Quality Assurance Engineer , Amazon Special project","Milpitas, CA",FULL_TIME,YEARLY,185000.0,91200.0
Quality Assurance Specialist,"Minnetonka, MN",FULL_TIME,HOURLY,87360.0,87360.0
Quality Assurance Technician,"Buffalo, NY",FULL_TIME,HOURLY,41600.0,34424.0
Quality Assurance Technician - 2nd Shift,"Bakersfield, CA",FULL_TIME,YEARLY,58000.0,34800.0
Quality Assurance and Quality Control Analyst,"Houston, TX",FULL_TIME,HOURLY,45760.0,45760.0
Quality Control Coordinator,"Elmhurst, IL",FULL_TIME,HOURLY,49920.0,45760.0
Quality Control Supervisor,"Camarillo, CA",FULL_TIME,YEARLY,90.0,64.0
Quality Control Tech 1st shift,"Lithia Springs, GA",FULL_TIME,HOURLY,48880.0,32240.0
Quality Control Technician,"Austin, TX",FULL_TIME,YEARLY,60000.0,50000.0
Quality Control Technician,"Worcester, MA",FULL_TIME,HOURLY,52000.0,45760.0
Quality Engineer,"Kendallville, IN",FULL_TIME,YEARLY,90000.0,80000.0
Quality Engineer,"Rochester, NY",FULL_TIME,YEARLY,100000.0,75000.0
Quality Engineer (W2 only),"Waterloo, IA",CONTRACT,HOURLY,70720.0,70720.0
Quality Engineer - 210672,"Itasca, IL",FULL_TIME,YEARLY,95000.0,75000.0
Quality Engineer I,"Duluth, GA",CONTRACT,HOURLY,62545.6,62545.6
Quality Inspector,"Camarillo, CA",CONTRACT,HOURLY,52000.0,52000.0
Quality Inspector/Laser Tracker Operator,"Tupelo, MS",FULL_TIME,YEARLY,81930.0,55110.0
Quality Project Engineer,"Panama City, FL",FULL_TIME,YEARLY,166000.0,73100.0
Quality Supervisor,"Artesia, MS",FULL_TIME,YEARLY,89000.0,76000.0
Quality Supervisor,"Plover, WI",FULL_TIME,YEARLY,77900.0,47900.0
Quality Technician,"Bowling Green, KY",FULL_TIME,HOURLY,41600.0,37440.0
Quality Technician,"Thousand Oaks, CA",FULL_TIME,YEARLY,70000.0,60000.0
Quality and Reliability Engineer (Hardware): 23-02230,"North Reading, MA",CONTRACT,HOURLY,164320.0,145600.0
Quality and Sanitation Generalist,"Belmont, WI",FULL_TIME,YEARLY,80000.0,65000.0
Quantitative Developer,Greater Chicago Area,FULL_TIME,YEARLY,1300000.0,800000.0
Quantitative Prop Trading Firm | Senior Software Engineer,San Francisco Bay Area,FULL_TIME,YEARLY,700000.0,300000.0
Quantitative Researcher,"New York, NY",FULL_TIME,YEARLY,400000.0,230000.0
R&D Engineer Firmware 5,San Diego Metropolitan Area,FULL_TIME,YEARLY,210000.0,126000.0
R&D Engineer II (Process Development),"Santa Clara, CA",FULL_TIME,YEARLY,117500.0,95000.0
"R&D Finance, Associate","New York, NY",FULL_TIME,YEARLY,104500.0,62800.0
R&D IC Engineer 2,"Colorado Springs, CO",FULL_TIME,YEARLY,140100.0,84060.0
R&D Research Associate,"Temecula, CA",CONTRACT,HOURLY,52000.0,41600.0
R&D Technician II,"Santa Clara, CA",FULL_TIME,HOURLY,74880.0,55244.799999999996
RCC Relief Registered Nurse,"Eugene, OR",FULL_TIME,HOURLY,85009.59999999999,75004.8
RCM Data Analyst,"Burlington, NC",FULL_TIME,YEARLY,87000.0,45594.0
RCM Director,"Austin, TX",FULL_TIME,YEARLY,150000.0,130000.0
"REMOTE - Director, Compliance - External Regulatory Audit Management - R6532",United States,FULL_TIME,YEARLY,182700.0,104400.0
REMOTE - PART-TIME Financial Agent,"Colorado, United States",PART_TIME,MONTHLY,36000.0,12000.0
REMOTE - Virtual Nurse Practitioner or Physician Assistant (DC License Required),United States,FULL_TIME,HOURLY,122720.0,111280.0
REMOTE Principal Analog / Mixed-Signal Design Engineer,"Vancouver, WA",FULL_TIME,YEARLY,215000.0,150000.0
"REMOTE STEEL BUILDING SALES MAKE $1,000 TO $3000 TO $10,000 PER ORDER!","Texas, United States",CONTRACT,MONTHLY,144000.0,144000.0
REMOTE Sr. Field Applications Engineer - Power Management,"San Jose, CA",FULL_TIME,YEARLY,200000.0,100000.0
"REMOTE Systems Software Architect - Rust, C/C++","Seattle, WA",FULL_TIME,YEARLY,225000.0,175000.0
"REMOTE Systems Software Architect - Rust, C/C++","Sunnyvale, CA",FULL_TIME,YEARLY,225000.0,175000.0
RESEARCH SCIENTIST III (SOCIAL BEHAVIORAL SCIENCES),"Sacramento, CA",FULL_TIME,MONTHLY,117324.0,93732.0
RF Network Engineer,"Aberdeen, MD",FULL_TIME,YEARLY,142600.0,81500.0
"RF Test Engineer, Project Kuiper","Redmond, WA",FULL_TIME,YEARLY,212800.0,115400.0
RFP/DDQ Writer,New York City Metropolitan Area,FULL_TIME,YEARLY,100000.0,80000.0
RN - Day Shifts - $45,"Renton, WA",FULL_TIME,HOURLY,97760.0,93600.0
RN - Medical,"Sedro-Woolley, WA",PART_TIME,HOURLY,153712.0,78686.4
RN - Operating Room,"Ketchikan, AK",FULL_TIME,HOURLY,126443.2,80308.8
RN - Psychiatric Unit,"Eugene, OR",PART_TIME,HOURLY,153712.0,78686.4
RN - Registered Nurse Emergency Department - Tacoma General,"Tacoma, WA",FULL_TIME,HOURLY,163800.0,84864.0
RN Case Manager,United States,CONTRACT,HOURLY,81120.0,60320.0
RN Clinical Educator ,"Boston, MA",CONTRACT,HOURLY,187200.0,176800.0
RN Registered Nurse Emergency Room,"Lone Tree, CO",FULL_TIME,HOURLY,105352.0,70241.6
RN Supervisor (Home Health & Hospice),"Sacramento, CA",FULL_TIME,YEARLY,150000.0,90000.0
"RPA Developer, Business Operations & Data Analytics",New York City Metropolitan Area,FULL_TIME,YEARLY,125000.0,105000.0
RPA System Analyst,"Jacksonville, FL",CONTRACT,HOURLY,93600.0,83200.0
RPA/Automation Developer,"Hampton, VA",FULL_TIME,YEARLY,151000.0,81000.0
RPA/Automation Developer,"Herndon, VA",FULL_TIME,YEARLY,151000.0,81000.0
RTN Sr Assist Computer Suppt - L2 New,"Texas, United States",FULL_TIME,YEARLY,61000.0,40600.0
Radio Frequency Engineer,"Mahwah, NJ",CONTRACT,HOURLY,83200.0,62400.0
Radiologic Technologist-Computed Tomography,"Detroit, MI",CONTRACT,HOURLY,124800.0,114400.0
Radiology Project Manager,"St Louis, MO",CONTRACT,YEARLY,130000.0,120000.0
"Radiology Tech, Pool - Carolina Coast Surgery Center","Murrells Inlet, SC",PART_TIME,HOURLY,66560.0,47840.0
Radiology Technologist - 8HR Rotating - Part-Time/.50,"Palo Alto, CA",PART_TIME,HOURLY,136427.2,121160.0
Radiotherapy Technologist - **Cancer Center**,"New York, NY",FULL_TIME,YEARLY,124409.61,109275.58
React Engineer Team Lead,United States,FULL_TIME,YEARLY,135000.0,100000.0
Reading Tutor,"Alanson, MI",PART_TIME,HOURLY,41600.0,37440.0
Real Estate Investment Analyst,"Coral Gables, FL",FULL_TIME,YEARLY,100000.0,80000.0
Real Estate Manager (Land Acquisition),"Oakland, CA",FULL_TIME,YEARLY,164008.0,116646.4
Real Estate National Team Lead,United States,FULL_TIME,YEARLY,223000.0,178000.0
Real Estate Paralegal,"Wilton, CT",FULL_TIME,YEARLY,63000.0,60000.0
Real Estate Staff Accountant,"Norwood, MA",FULL_TIME,YEARLY,65000.0,55000.0
Real Estate Transactions Analyst,"New York, NY",FULL_TIME,YEARLY,118000.0,77000.0
"Real-Time Market Transmission Operations Adviser - Portland, Oregon - #111020","Portland, OR",FULL_TIME,YEARLY,152700.0,129800.0
Receiving Logistics Clerk,"Phoenix, AZ",FULL_TIME,HOURLY,47840.0,37440.0
Receptionist,"Anchorage, AK",FULL_TIME,HOURLY,45760.0,37440.0
Receptionist,"Canton, MA",FULL_TIME,HOURLY,49920.0,41600.0
Receptionist,"Fullerton, CA",FULL_TIME,HOURLY,43680.0,41600.0
Receptionist,"San Francisco, CA",CONTRACT,HOURLY,49920.0,47840.0
Receptionist & Operations Assistant,"Carlsbad, CA",FULL_TIME,HOURLY,47840.0,41600.0
Receptionist/Office Specialist,"Houston, TX",FULL_TIME,HOURLY,45760.0,33280.0
Receptionist/Team Assistant - Contract to Hire ,New York City Metropolitan Area,TEMPORARY,HOURLY,62400.0,52000.0
Recreation Therapist,"Los Angeles, CA",CONTRACT,HOURLY,97760.0,97760.0
Recruiter,"Brentwood, TN",FULL_TIME,YEARLY,85000.0,65000.0
Recruiter,"Fridley, MN",FULL_TIME,YEARLY,65000.0,50000.0
Recruiter,"New York, NY",FULL_TIME,YEARLY,65000.0,60000.0
Recruiter,"Philadelphia, PA",FULL_TIME,YEARLY,95000.0,80000.0
Recruiter,"Plano, TX",FULL_TIME,YEARLY,62500.0,55000.0
Recruiter,United States,FULL_TIME,YEARLY,80000.0,72000.0
"Recruiter, Senior","San Diego, CA",FULL_TIME,YEARLY,166000.0,73100.0
Recruiting Administrator,"Grand Rapids, MI",FULL_TIME,YEARLY,46000.0,42000.0
Recruiting Coordinator,"Culver City, CA",FULL_TIME,YEARLY,500000.0,70000.0
Recruitment Associate,New York City Metropolitan Area,FULL_TIME,YEARLY,115000.0,70000.0
Recruitment Consultant,"Houston, TX",FULL_TIME,YEARLY,50000.0,45000.0
Recruitment Consultant,"New York, NY",FULL_TIME,YEARLY,75000.0,45000.0
Recruitment Specialist,New York City Metropolitan Area,CONTRACT,YEARLY,70000.0,55000.0
Red Team Engineer,"Alabama, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"California, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Delaware, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Kentucky, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Maryland, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Nebraska, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"New Hampshire, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Oklahoma, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Pennsylvania, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Rhode Island, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"South Carolina, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"South Dakota, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Texas, United States",FULL_TIME,YEARLY,157500.0,117200.0
Red Team Engineer,"Utah, United States",FULL_TIME,YEARLY,157500.0,117200.0
Referral Clerk,United States,FULL_TIME,HOURLY,33280.0,29120.0
Referral Specialist I (Remote),"Cerritos, CA",FULL_TIME,HOURLY,43576.0,34320.0
Refrigeration Technician,"Cashmere, WA",FULL_TIME,HOURLY,58240.0,49920.0
Regional Account Executive - Austin,United States,FULL_TIME,YEARLY,194000.0,67000.0
Regional Account Executive - New York City,"New York, NY",FULL_TIME,YEARLY,71000.0,20000.0
Regional Asset Protection Manager (Colorado),"Denver, CO",FULL_TIME,YEARLY,110250.0,84000.0
Regional Business Development Manager (Legal),"New York, NY",FULL_TIME,YEARLY,190000.0,160000.0
"Regional Delivery Lead, Cloud Learning Services","Atlanta, GA",FULL_TIME,YEARLY,232000.0,151000.0
"Regional Delivery Lead, Cloud Learning Services","Austin, TX",FULL_TIME,YEARLY,232000.0,151000.0
"Regional Delivery Lead, Cloud Learning Services","Boulder, CO",FULL_TIME,YEARLY,232000.0,151000.0
"Regional Delivery Lead, Cloud Learning Services","Chicago, IL",FULL_TIME,YEARLY,232000.0,151000.0
Regional Director of Admissions (Remote),"Concord, CA",FULL_TIME,YEARLY,115000.0,100000.0
Regional Director of Operations,"Colorado Springs, CO",FULL_TIME,YEARLY,140000.0,100000.0
"Regional Director, Clinical Outreach (Midwest, OH / IN / MI)","Put-in-Bay Township, OH",FULL_TIME,YEARLY,200000.0,100000.0
Regional EHS Consultant [JSN-13212],"Milwaukee County, WI",FULL_TIME,YEARLY,95000.0,70000.0
Regional Human Resources Manager,Greater Philadelphia,FULL_TIME,YEARLY,154000.0,102600.0
Regional Human Resources Manager,"Richmond, VA",FULL_TIME,YEARLY,154000.0,102600.0
Regional Intervention Coach,"Midland, TX",FULL_TIME,YEARLY,87100.0,70300.0
"Regional Managing Director, Post War & Contemporary Art","New York, United States",FULL_TIME,YEARLY,400000.0,150000.0
"Regional Property Manager, Multifamily ( Los Angeles)","Irvine, CA",FULL_TIME,YEARLY,130000.0,110500.0
"Regional Property Manager, Multifamily ( San Diego)","Irvine, CA",FULL_TIME,YEARLY,130000.0,110500.0
Regional Retirement Consultant,United States,FULL_TIME,YEARLY,115000.0,20000.0
Regional Revenue Cycle Director,Kansas City Metropolitan Area,FULL_TIME,YEARLY,120000.0,95000.0
Regional Sales Director - All Backgrounds Considered! (Average $75k-$300k),United States,FULL_TIME,YEARLY,200000.0,150000.0
Regional Sales Manager,"Nashville, TN",FULL_TIME,YEARLY,125000.0,125000.0
Regional Sales Manager,"New Jersey, United States",FULL_TIME,YEARLY,170000.0,165000.0
Regional Sales Manager,"Washington, DC",FULL_TIME,YEARLY,131700.0,75300.0
Regional Service Representative-3,"Woburn, MA",FULL_TIME,MONTHLY,120000.0,63000.0
"Regional Sr. Environmental, Health, & Safety Manager","Dublin, CA",FULL_TIME,YEARLY,144600.0,115700.0
Regional Technical Sales - Florida,"Orlando, FL",FULL_TIME,YEARLY,75000.0,60000.0
Registered Behavior Technician (RBT),"Charlotte, NC",FULL_TIME,HOURLY,54080.0,37440.0
Registered Behavior Technician (RBT),"Roswell, GA",FULL_TIME,HOURLY,56160.0,37440.0
Registered Client Associate,"Oak Brook, IL",FULL_TIME,YEARLY,110000.0,60000.0
Registered Dental Hygienist,"Chicago, IL",FULL_TIME,HOURLY,120640.0,91520.0
Registered Dietitian,"Buckeye Lake, OH",FULL_TIME,YEARLY,65000.0,48000.0
Registered Dietitian,"Salt Lake City, UT",FULL_TIME,HOURLY,62400.0,47840.0
Registered Nurse,"Kansas City, MO",FULL_TIME,HOURLY,86611.2,61672.0
Registered Nurse,"Martinsville, VA",FULL_TIME,HOURLY,89440.0,72800.0
Registered Nurse,New York City Metropolitan Area,FULL_TIME,HOURLY,156000.0,87360.0
Registered Nurse (Care Team Supervisor) - Upper East Side,"New York, NY",PART_TIME,YEARLY,95000.0,75000.0
Registered Nurse (RN),"Santa Barbara, CA",FULL_TIME,HOURLY,160160.0,106080.0
Registered Nurse (RN) - Cath Lab,"Anaheim, CA",FULL_TIME,HOURLY,132059.2,98238.4
Registered Nurse (RN) - Float Pool - Adult Acute Care and Critical Care,"Charlottesville, VA",FULL_TIME,HOURLY,111716.8,67704.0
Registered Nurse (RN) - Float Pool - Women's and Children's,"Charlottesville, VA",FULL_TIME,HOURLY,111716.8,67704.0
Registered Nurse (RN) - Telemetry,"San Dimas, CA",FULL_TIME,HOURLY,113651.2,78478.4
Registered Nurse (RN) Vaccinator,"Muskegon, MI",PART_TIME,HOURLY,104000.0,104000.0
Registered Nurse - 210345,"Santa Clara County, CA",FULL_TIME,HOURLY,176800.0,145600.0
Registered Nurse - Emergency Department - FT Day,"New York, NY",FULL_TIME,YEARLY,106337.0,97537.0
Registered Nurse - Emergency Department - FT Night,"New York, NY",FULL_TIME,YEARLY,106337.0,97537.0
Registered Nurse - Med/Surg - Mt Edgecumbe Medical Center,"Sitka, AK",FULL_TIME,HOURLY,111176.0,87006.4
Registered Nurse Home Health Full Time,"Liverpool, NY",FULL_TIME,YEARLY,87325.0,63400.0
"Registered Nurse ICU $20,000 sign on","Colorado Springs, CO",FULL_TIME,HOURLY,105684.8,62920.0
"Registered Nurse ICU $20,000 sign on","Colorado Springs, CO",PART_TIME,HOURLY,105684.8,62920.0
Registered Nurse II - Stem Cell,"Goodyear, AZ",FULL_TIME,HOURLY,140441.6,85300.8
Registered Nurse III - Infusion Clinic,"Long Beach, CA",PART_TIME,HOURLY,153920.0,101920.0
Registered Nurse MICU (1year M/S RN Experience Required),"Brooklyn, NY",FULL_TIME,YEARLY,132063.0,102063.0
Registered Nurse RN Family Practice,"Cheney, WA",FULL_TIME,HOURLY,91083.2,63294.4
"Registered Nurse, Cardiac Cath Lab, Per Diem","New York, NY",FULL_TIME,HOURLY,109865.6,106662.40000000001
"Registered Nurse, Home Health Full Time","Petaluma, CA",FULL_TIME,YEARLY,157275.0,114300.0
"Registered Nurse, Labor&Delivery, Per Diem (Night Shift)","New York, NY",FULL_TIME,HOURLY,109865.6,106662.40000000001
"Registered Nurse, Peds CCVCU, Night Shift","New York, NY",FULL_TIME,YEARLY,136650.0,111900.0
Registered Nurse- Contract ,Greater Boston,FULL_TIME,HOURLY,166400.0,104000.0
"Registered Nurse: PACU - Part Time, 8 Hour Mid-Shift","Pasadena, CA",PART_TIME,HOURLY,161283.2,104083.2
Regulatory Affairs Manager/Director,"Madison, WI",FULL_TIME,YEARLY,170000.0,110000.0
Regulatory Affairs Specialist,"Pomona, CA",FULL_TIME,HOURLY,83200.0,62400.0
Regulatory Submissions Specialist,United States,CONTRACT,HOURLY,197600.0,187200.0
Rehab Aide - Physical Therapy Ortho,"Vancouver, WA",PART_TIME,HOURLY,55744.0,35360.0
Rehabilitation Manager,"Worcester, MA",FULL_TIME,YEARLY,125000.0,115000.0
Relationship Banker - Bellevue Branch,"Bellevue, WA",FULL_TIME,HOURLY,82492.79999999999,48526.399999999994
"Relationship Banker - Stamford Downtown Financial Center - Stamford, CT","Stamford, CT",FULL_TIME,HOURLY,52000.0,45760.0
Release Project Manager,"Greenwood Village, CO",CONTRACT,HOURLY,145600.0,124800.0
Relief Radiology Technologist - 8HR Rotating,"Palo Alto, CA",PART_TIME,HOURLY,147700.80000000002,131164.80000000002
Remote - ECM Managing Applications Consultant,"King of Prussia, PA",CONTRACT,HOURLY,249600.0,208000.0
Remote - Head of Core Platforms - VP,United States,FULL_TIME,YEARLY,269700.0,189400.0
Remote Call Center Agent at Porvox Speak (Full-Time),United States,FULL_TIME,HOURLY,66560.0,40560.0
Remote Collections Specialist,"Florida, United States",FULL_TIME,HOURLY,37440.0,35360.0
